...1,Ungulate Latin Name,Avg species weight (kg),Avg species shoulder height (cm),Ruminant/non-ruminant,Researcher,Ungulate Family,Ungulate Common Name,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Name,% Contribution to Diet,Data type,Binned units,Binned method,Total sample size,Binned total sample size units,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Reported Study Site Location,Country,Biome,Citation (abrv),Latitude 1 Decimal,Longitude 1 Decimal,Latitude 2 Decimal,Longitude 2 Decimal,Latitude_Average,Longitude_Average,point_type
16295,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Acacia albida,1.61,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16296,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Acacia nilotica,0.38,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16297,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Acacia Senegal,1.05,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16298,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Acacia seyal,1.14,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16299,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Acacia tortilis,0.48,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16300,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Albizia lophontha,0.86,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16301,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Balanites aegyptiaca,0.38,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16302,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Dichrostachys cinerea,0.57,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16303,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Euphorbia tirucalli,0.19,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
16304,Ourebia ourebi,16,58,Ruminant,asher_t,Antilopinae,Oribi,dry,2009,2012,NA,Solanum incanum,2.28,proportion,percent composition in diet,direct observation,1678,direct observation,6.7146731,28.648425,6.96885269,30.096336,Maze Nationa Park,Ethiopia,grassland,"Tekalign, Wondimagegnehu, and Afework Bekele. ""Habitat Association and Foraging Ecology of Oribi (Ourebia ourebi Zimmermann, 1783) in Maze National Park, Southern Ethiopia.""",286484.25,671467.31,300963.36,6968852.69,293.723805,3820.16,Averaged Location
20292,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Hedycarya angustifolia,10,quantity,percent composition in diet,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20293,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Bauhinia sp.,8.4,quantity,percent composition in diet,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20294,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Streptocaulon juventas,6.2,quantity,percent composition in diet,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20295,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Jasminum sp.,5.3,quantity,percent composition in diet,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20296,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Xylia xylocarpa,4.2,quantity,percent composition in diet,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20297,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Dalbergia cana,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20298,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Vitex peduncularis,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20299,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Terminalia corticosa,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20300,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Dioscorea sp.,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20301,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Pterocarpus macrocarpus,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20302,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Grewia tomentosa,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20303,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Desmodium sp.,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20304,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Helicteres angustifolia,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20305,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Aganonerion polymorphum,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20306,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Eupatorium Odoratum,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20307,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Shorea obtusa,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
20308,Rusa unicolor,272.5,136,Ruminant,kyra_s,Cervidae,Sambar deer,dry,2017,2018,NA,Ellipeiopsis cherrevensis,NA,presence/absence,presence/absence,plant transects,25,transects/feeding sites,15°25′05″N,"99°13'57""E",NA,NA,Huai Kha Khaeng Wildlife Sanctuary,Thailand,tropical rainforest,Suksawat et al 2018,99,15,NA,NA,99.2325,NA,Single Location
22561,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Eulaliopsis binata,11.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22562,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Imperata cylindrica,5.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22563,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Digitaria sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22564,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Themeda triandra,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22565,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Paspalum distichum,0.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22566,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Cynodon dactylon,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22567,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Hemarthria compressa,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22568,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Asteraceae,Blumeopsis flava,1,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22569,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Asteraceae,Ageratum conyzoides,4,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22570,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Leguminoseae,Desmodium sps,2.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22571,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Compositae,Blumea virens,7,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22572,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Acanthaceae,Justicia sps,2,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22573,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,NA,unknown forbs,1.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22574,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Thysanolaena maxima,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22575,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Liliaceae,Asparagus racemosus,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22576,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Acanthaceae,Justicia simplex,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22577,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Acanthaceae,Barleria cristata,8.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22578,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Acanthaceae,Phlogacanthus sps,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22579,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Verbenaceae,Clerodendrum viscosum,1,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22580,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Verbenaceae,Clerodendrum sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22581,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Amaranthaceae,Achyranthes sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22582,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Rubiaceae,Anthocephalus chinensis,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22583,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Euphorbiaceae,Phyllanthus emblica,2.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22584,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Oleaceae,Nyctanthes arbor-tristis,3.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22585,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Labiatae,Pogostemon benghalensis,1.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22586,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Compositae,Artemisia indica,10.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22587,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,NA,Unknown shrub 2,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22588,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,NA,Unknown shrub 3,2.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22589,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Apocynaceae,Trachelospermum lucidum,2.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22590,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,NA,unknown climber,1.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22591,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Graminae,Bambusa vulgaris,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22592,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Euphorbiaceae,Mallotus philippensis,1,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22593,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Euphorbiaceae,Bridelia retusa,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22594,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Rubiaceae,Hymenodictyon sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22595,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Rubiaceae,Mitragyna parvifolia,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22596,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Anacardiaceae,Rhus wallichii,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22597,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Anacardiaceae,Buchanania latifolia,0.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22598,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Leguminoseae,Acacia catechu,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22599,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Leguminoseae,Bauhinia sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22600,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Myrsinaceae,Myrsine semiserrata,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22601,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Rutaceae,Aegle marmelos,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22602,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Rhamnaceae,Ziziphus mauritiana,3,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22603,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Dipteriocarpaceae,Shorea robusta,1.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22604,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Sapindaceae,Schleichera oleosa,1.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22605,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,Myrtaceae,Eugenia sps,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
