"","...1","x1","ungulate_latin_name","avg_species_weight_kg","avg_species_shoulder_height_cm","ruminant_non_ruminant","researcher","ungulate_family","ungulate_common_name","binned_season","year_started","year_ended","plant_reported_family","plant_reported_name","percent_contribution_to_diet","data_type","binned_units","binned_method","total_sample_size","binned_total_sample_size_units","latitude_1","longitude_1","latitude_2","longitude_2","reported_study_site_location","country","biome","citation_abrv","latitude_1_decimal","longitude_1_decimal","latitude_2_decimal","longitude_2_decimal","latitude_average","longitude_average","point_type"
"827",20590,20590,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Pyronemataceae","Picoa cartusiana",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"828",20591,20591,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Russulaceae","Russula sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"829",20592,20592,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Suillaceae","Suillus granulatus",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"830",20593,20593,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Suillaceae","Suillus bellini",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"831",20594,20594,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Tricholomataceae","Tricholoma terreum",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"832",20595,20595,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Tuberaceae","Tuber aestivum",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"833",20596,20596,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Tuberaceae","Tuber ferrugineum",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"834",20597,20597,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Tuberaceae","Tuber sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"835",20598,20598,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Fabaceae","Acacia sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"836",20599,20599,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Peniophoraceae","Acer campestre",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"837",20600,20600,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Peniophoraceae","Acer sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"838",20601,20601,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Asteraceae","Achillea millefolium",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"839",20602,20602,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Agropyron repens",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"840",20603,20603,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Agrostis alba",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"841",20604,20604,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Agrostis tenuis",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"842",20605,20605,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Agrostis vulgaris",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"843",20606,20606,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Agrostis sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"844",20607,20607,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Betulaceae","Alnus glutinosa",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"845",20608,20608,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Alopecurus sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"846",20609,20609,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Rosaceae","Amelanchier vulgaris",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"847",20610,20610,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Ammophila arenaria",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"848",20611,20611,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Ampelodesmos mauritanica",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"849",20612,20612,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Apiaceae","Anthriscus silvestris",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"850",20613,20613,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Apera spica-venti",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"851",20614,20614,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Ericaceae","Arbutus unedo",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"852",20615,20615,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Rosaceae","Armeniaca vulgaris",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"853",20616,20616,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Arrhenatherum elatius",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"854",20617,20617,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Asteraceae","Artemisia sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"855",20618,20618,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Araceae","Arum italicum",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"856",20619,20619,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Araceae","Arum sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"857",20620,20620,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Arundo donax",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"858",20621,20621,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Aristolochiaceae","Asarum europeum",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"859",20622,20622,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Betulaceae","Betula sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"860",20623,20623,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Ptychomitriaceae","Berachypodium sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"861",20624,20624,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Bromus ramosus",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"862",20625,20625,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Bromus sterilis",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"863",20626,20626,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Bromus sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"864",20627,20627,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Buxaceae","Buxus sempervirens",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"865",20628,20628,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Calamagrostis arundinacea",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"866",20629,20629,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Calamagrostis epigeios",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"867",20630,20630,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Calamagrostis villosa",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"868",20631,20631,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Poaceae","Calamagrostis sp.",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
"869",20632,20632,"Sus scrofa","182","82.5","Non-ruminant","judy_k","Suidae","Eurasian wild pig, Wild boar",NA,NA,NA,"Araceae","Calla palustris",NA,"presence/absence","presence/absence","meta analysis",NA,"outside source",NA,NA,NA,NA,"Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","Croatia, Czechoslovakia, Germany, France, Italy, the Netherlands, Poland, Spain","woodland","Schley and Roper 2003",NA,NA,NA,NA,NA,NA,NA
